value_ratio,time_delta,same_asset,hop_count,amount_similarity,degree,fanout,fanin,address_age,transaction_frequency,entity_evidence,path_length,relevance_score
1.0,31.1,1,5,1.0,2.0,1.0,1.0,596,20.2,0,6,27.183296671327298
0.3199,24.7,1,1,0.441,9.5,8.5,1.0,120,98.8,1,2,36.47218298179267
0.0253,1.0,1,1,0.0,24.5,0.5,24.0,621,245.3,1,2,47.085094307592676
0.2953,1.0,0,1,0.3333,5.5,0.5,5.0,553,58.1,1,2,35.498704097880704
0.9987,150.7,1,1,0.9998,2.0,1.0,1.0,548,22.3,3,2,52.09161280196144
0.8358,46.4,1,4,0.8255,2.0,0.8,1.2,682,26.2,0,5,22.719527063907805
1.0,1.0,1,1,0.9998,1.5,0.5,1.0,86,19.2,0,2,13.331160221629927
0.3771,71.9,1,1,0.3315,6.5,0.5,6.0,278,74.9,1,2,43.136715932841035
0.0308,33.5,1,1,0.0,34.5,2.0,32.5,343,349.0,1,2,60.89100854899828
0.4161,1.0,1,1,0.3444,2.5,1.0,1.5,168,25.4,1,2,32.117350903926855
0.9997,53.6,1,1,1.0,1.5,0.5,1.0,401,16.0,0,2,18.042461486755606
0.0198,1.0,0,1,0.0,40.5,1.5,39.0,311,408.2,0,2,60.22789444012053
0.7073,1.0,0,2,0.5536,11.0,4.33,6.67,770,116.3,0,3,42.57611411421451
0.9955,1.0,1,5,0.8,3.17,1.17,2.0,821,39.1,0,6,31.996139981764532
0.9998,1.0,1,4,1.0,2.0,1.0,1.0,398,27.6,0,5,29.202288355863793
0.219,76.5,1,1,0.0,9.5,0.5,9.0,460,105.5,2,2,51.37433180267746
0.3265,74.4,1,1,0.7543,33.0,0.5,32.5,72,336.5,2,2,59.33708306714782
0.996,1.0,1,3,0.997,2.0,1.25,0.75,79,24.7,0,4,21.79910952598897
0.0919,8.2,1,1,0.0,34.0,1.0,33.0,240,341.2,2,2,73.664190485904
0.6221,1.0,0,2,0.1761,3.0,1.33,1.67,512,32.2,0,3,22.77778605892826
0.7877,35.6,1,3,0.8953,2.0,1.0,1.0,147,27.9,0,4,21.254778215440144
0.9944,1.0,1,1,0.9995,2.0,1.0,1.0,240,24.8,1,2,30.098396937077013
0.2018,1.0,1,1,0.0,17.0,0.5,16.5,647,173.0,1,2,52.57787712569546
1.0,1.0,1,4,1.0,2.0,1.0,1.0,784,26.9,0,5,25.71763986586896
0.2139,1.0,1,1,0.232,4.5,0.5,4.0,800,46.4,1,2,39.4212937751257
1.0,36.3,1,6,1.0,2.14,1.14,1.0,502,26.4,0,7,23.470494279054105
0.788,72.9,0,5,0.7701,11.83,5.83,6.0,741,118.5,0,6,29.261438024627445
0.562,70.2,1,3,0.4432,3.75,0.75,3.0,1,44.4,0,4,21.632536618592336
0.9874,112.5,1,2,0.5,3.0,1.33,1.67,704,32.6,0,3,33.7411122068973
0.9753,1.0,1,1,0.9918,5.5,4.5,1.0,737,56.5,0,2,20.944684591856532
0.9996,1.0,1,2,1.0,2.0,1.0,1.0,193,22.9,0,3,18.401109198736513
1.0,1.0,1,3,1.0,2.0,1.0,1.0,686,22.7,0,4,16.344311143264353
0.7349,59.1,1,2,0.743,1.67,0.67,1.0,680,24.3,0,3,37.221107057624
1.0,9.7,1,3,1.0,2.0,1.0,1.0,873,25.9,0,4,15.615327989863111
0.624,1.0,1,1,0.6177,2.5,1.0,1.5,501,33.1,2,2,40.0703496194666
0.1396,1.0,1,1,0.0,7.0,1.0,6.0,553,79.8,1,2,44.51395182892374
0.0986,1.0,1,1,0.0,41.0,0.5,40.5,573,416.3,2,2,80.07745779246314
1.0,20.3,1,2,1.0,2.0,1.0,1.0,546,24.5,0,3,24.538714584872142
0.534,1.0,1,3,0.5014,2.75,1.5,1.25,113,31.4,0,4,36.31850625435504
0.1795,1.0,1,1,0.1634,47.0,1.0,46.0,192,471.2,1,2,70.69684575416589
0.1535,1.0,1,1,0.0588,1.5,0.5,1.0,523,15.6,0,2,21.51449070950933
0.0612,1.0,1,1,0.0,29.5,0.5,29.0,207,295.8,2,2,69.66166307269033
0.9993,5.2,1,2,1.0,2.67,1.67,1.0,733,35.9,0,3,21.947021593539976
0.9999,35.2,1,5,1.0,2.0,1.0,1.0,750,23.4,0,6,35.24023349915075
0.0581,95.7,0,1,0.1199,36.0,2.0,34.0,207,363.7,1,2,54.28975374058638
0.9999,67.7,1,3,1.0,1.75,0.75,1.0,679,30.7,1,4,37.30877061425586
0.8152,172.7,1,2,0.5,1.67,0.67,1.0,120,23.9,1,3,34.14078120453841
0.4763,1.0,1,2,0.0,3.67,0.67,3.0,164,40.6,1,3,45.602078559344996
0.9993,40.5,1,1,1.0,2.0,1.0,1.0,161,22.8,0,2,17.050634562828947
0.0304,81.0,1,1,0.0,84.0,0.5,83.5,732,840.3,0,2,56.54362237959967
0.9994,23.5,1,3,1.0,2.25,1.25,1.0,165,24.2,0,4,25.200441608572365
0.9971,1.0,1,1,0.9989,1.5,0.5,1.0,46,23.9,0,2,21.42139582311768
0.5305,1.0,1,3,0.4098,8.75,1.0,7.75,435,94.6,1,4,48.05446077910573
0.0143,1.0,1,1,0.0,50.5,2.0,48.5,1,506.9,1,2,70.83808485853413
0.6475,1.0,1,2,0.6639,2.0,0.67,1.33,78,25.2,2,3,40.02393971687119
0.9362,1.0,1,2,0.9965,1.67,0.67,1.0,340,17.6,0,3,11.216271332940781
0.2924,1.0,1,1,0.0,7.0,0.5,6.5,483,78.3,2,2,56.844624189109396
1.0,1.0,1,5,1.0,2.17,1.17,1.0,770,34.5,0,6,27.29813646730425
0.45,1.0,1,1,0.0,1.5,1.0,0.5,640,16.3,1,2,32.60233436514496
0.9999,1.0,1,1,1.0,2.0,1.0,1.0,166,21.2,0,2,15.021331004993826
0.3439,25.0,1,1,0.5286,1.5,0.5,1.0,665,16.0,0,2,19.74118013956306
0.0475,1.0,0,1,0.0,39.0,1.0,38.0,121,394.8,1,2,57.82817553246616
1.0,130.4,1,3,1.0,2.0,1.0,1.0,348,20.4,0,4,15.775970279258228
0.7497,13.2,1,2,0.7519,3.0,1.0,2.0,729,32.3,0,3,16.794375716062454
0.9983,1.0,0,5,1.0,2.0,1.0,1.0,750,28.0,0,6,22.58044415056503
0.1347,72.3,1,1,0.0,33.0,0.5,32.5,60,331.2,1,2,58.41384387548657
0.0609,1.0,1,1,0.0,30.0,0.5,29.5,339,301.2,2,2,62.817747351156896
0.7446,33.5,1,5,0.7326,2.83,1.0,1.83,144,28.7,3,6,68.2791097507402
0.3408,2.4,0,1,0.4904,2.0,1.0,1.0,408,24.5,2,2,49.67274839316767
1.0,24.0,1,2,1.0,2.0,1.0,1.0,700,23.5,0,3,15.30344412104114
1.0,27.4,1,1,1.0,2.0,1.0,1.0,376,21.3,0,2,19.086718307664395
0.512,41.7,1,2,0.4887,70.67,3.33,67.33,237,708.3,1,3,70.30304900758978
0.7461,63.5,0,3,0.7614,12.5,1.5,11.0,622,128.4,1,4,47.92576664653729
0.791,3.6,1,3,0.7966,2.75,0.75,2.0,436,29.1,1,4,29.65176545923478
0.5601,1.0,1,2,0.5,6.67,1.33,5.33,365,68.9,3,3,64.05299048609388
0.953,73.2,1,1,0.8932,1.5,0.5,1.0,435,21.2,1,2,25.438393327120714
0.6934,16.0,1,3,0.346,4.25,1.0,3.25,238,46.8,1,4,32.53831317265639
0.6147,1.0,1,3,0.6578,20.0,1.25,18.75,502,204.1,2,4,63.41544103318054
0.9702,54.3,1,1,0.9993,3.5,1.0,2.5,830,40.5,0,2,25.63637114603309
0.996,1.0,1,6,1.0,2.14,1.14,1.0,289,22.9,0,7,39.989159380242015
1.0,30.9,0,6,1.0,2.14,1.14,1.0,540,27.4,0,7,19.891283933657004
0.5592,90.0,1,2,0.0,6.0,0.67,5.33,523,63.5,3,3,66.05529593722656
0.4431,1.0,1,2,0.4349,22.33,0.67,21.67,595,226.5,2,3,60.19724943277015
0.5195,70.5,1,1,0.4727,2.0,1.0,1.0,644,21.2,0,2,26.69496732490022
0.9986,1.0,0,1,1.0,2.0,1.0,1.0,126,21.5,0,2,10.110815169498997
0.4539,155.8,1,2,0.3427,2.33,0.67,1.67,247,29.5,3,3,48.758908917644916
0.7985,1.0,0,4,0.7326,8.0,0.8,7.2,717,82.4,1,5,36.582380933680966
0.7633,54.7,1,3,0.7063,2.0,1.25,0.75,285,22.0,2,4,44.25643016112749
0.7433,12.6,0,2,0.8057,4.67,0.67,4.0,639,51.9,1,3,30.516424246010818
0.0964,8.4,1,1,0.0089,16.0,0.5,15.5,355,160.1,1,2,53.074140269196185
0.2908,28.8,1,1,0.0,2.5,1.5,1.0,524,28.5,1,2,43.54867025106845
1.0,1.0,0,2,1.0,3.0,2.0,1.0,246,31.0,0,3,23.52410275110881
0.3466,1.0,1,1,0.2749,2.5,1.0,1.5,508,30.5,3,2,64.22319873740939
0.7815,1.0,1,3,0.767,1.75,1.0,0.75,662,20.3,2,4,45.693897936857546
0.6852,1.0,1,2,0.5313,2.0,1.0,1.0,831,25.6,1,3,27.94011870273725
0.1802,1.0,1,1,0.0966,81.5,1.0,80.5,780,819.5,1,2,77.89096132481578
0.7607,1.0,1,6,0.9429,2.0,1.0,1.0,57,24.3,0,7,23.677441742667
0.9993,53.4,1,3,1.0,2.0,1.0,1.0,234,22.5,3,4,55.61200967833981
0.9967,47.9,1,2,0.9997,1.67,0.67,1.0,799,18.3,0,3,27.356483330077626
0.2703,69.4,0,2,0.2246,13.67,0.67,13.0,354,136.8,0,3,38.98031269665651
0.9986,54.4,1,1,1.0,2.0,1.5,0.5,744,22.9,0,2,9.826948133157316
0.9999,41.8,1,3,1.0,2.75,1.5,1.25,399,30.0,1,4,26.553506427494966
0.7668,53.1,1,4,0.7782,2.6,1.2,1.4,412,31.2,0,5,32.16625745182019
0.2706,1.0,1,1,0.0,8.0,0.5,7.5,442,80.2,2,2,52.188698886472594
0.0708,22.7,1,1,0.0,26.0,1.0,25.0,195,261.0,2,2,68.09764826449464
0.5507,11.9,1,3,0.8517,2.75,1.25,1.5,578,29.8,1,4,37.13375958401052
0.9944,1.0,1,4,0.75,2.6,1.0,1.6,842,30.3,0,5,29.644918045117443
0.7848,100.9,1,2,0.97,1.67,1.0,0.67,445,21.3,0,3,20.474563009395233
0.2223,82.7,1,2,0.0379,7.67,0.67,7.0,679,81.8,2,3,52.390064333289274
0.6506,1.0,1,2,0.5929,2.0,0.67,1.33,95,20.3,1,3,32.08677727319982
0.4585,33.9,1,3,0.4301,13.0,0.75,12.25,148,131.8,2,4,60.46453913087162
0.4924,50.3,1,2,0.2527,3.0,1.0,2.0,29,32.3,1,3,40.386680457371284
1.0,121.3,1,2,1.0,2.33,1.33,1.0,616,26.1,0,3,17.49895599673807
0.9995,1.0,1,3,0.9999,2.25,1.25,1.0,51,24.5,0,4,27.14788634593711
0.9939,8.4,1,3,1.0,2.0,1.0,1.0,65,27.7,0,4,20.672033205448074
0.5747,1.0,1,2,0.5219,3.67,2.33,1.33,437,41.0,1,3,31.14089038618107
0.8732,1.0,0,2,0.4627,3.0,0.67,2.33,88,36.5,3,3,52.072301376457
0.0142,15.0,1,1,0.0,61.0,0.5,60.5,34,617.6,0,2,56.3739150509511
1.0,1.0,1,2,1.0,2.33,1.33,1.0,459,29.1,0,3,18.52167511233253
0.9997,1.0,1,6,1.0,2.29,1.29,1.0,269,30.9,0,7,33.18073085628177
0.7529,1.0,1,1,0.594,6.5,0.5,6.0,491,71.9,2,2,41.864097444158915
0.6838,94.4,1,6,0.3119,3.0,1.0,2.0,752,33.1,0,7,34.192818684842244
1.0,1.0,1,2,1.0,2.0,1.0,1.0,1,23.8,0,3,16.151013588420586
0.0687,5.9,1,1,0.0,34.5,0.5,34.0,78,348.3,1,2,62.24306826208681
1.0,6.0,1,4,1.0,2.0,1.0,1.0,497,20.5,0,5,14.826982400717865
0.6708,54.2,1,3,0.4717,2.25,1.25,1.0,232,23.6,0,4,25.07855815005348
0.2554,1.0,1,1,0.0,5.5,3.5,2.0,645,56.7,1,2,39.275568927963135
0.2506,50.0,1,1,0.0,8.5,0.5,8.0,528,94.2,2,2,56.24272034450846
0.6956,1.0,1,1,0.5942,8.0,0.5,7.5,304,81.5,1,2,38.36192322198836
0.6374,1.0,1,2,0.7071,17.33,0.67,16.67,264,182.8,1,3,39.35482291358653
0.7825,1.0,1,3,0.7697,3.0,1.25,1.75,773,30.3,1,4,39.904233395216565
0.589,89.4,1,2,0.5712,10.0,1.33,8.67,678,102.0,1,3,40.72173338570547
0.9998,24.3,1,4,1.0,2.0,1.0,1.0,503,20.2,0,5,23.68501777069713
0.6474,1.0,1,1,0.1169,4.0,1.0,3.0,680,40.8,1,2,38.3008505074598
0.6212,76.0,1,2,0.0,2.33,0.67,1.67,844,29.2,1,3,36.774574012000016
0.0289,40.4,1,1,0.0,63.5,0.5,63.0,635,637.4,1,2,72.47999635387328
0.9998,1.0,1,6,1.0,2.0,1.0,1.0,91,23.3,0,7,28.77944027503625
0.9998,75.9,1,4,0.9999,2.4,1.4,1.0,275,27.4,0,5,13.424890749695468
0.4794,1.0,0,3,0.0013,13.5,0.75,12.75,92,144.3,1,4,48.31900944547928
0.8251,1.0,1,1,0.0,12.0,1.0,11.0,58,128.2,0,2,35.08554666293571
0.094,1.0,1,1,0.0,40.5,0.5,40.0,106,412.1,1,2,68.01091413139912
0.1101,1.0,1,1,0.0,25.5,0.5,25.0,328,259.1,0,2,54.09568211129522
0.3934,76.4,1,4,0.2826,4.6,1.8,2.8,570,47.4,1,5,37.109208498928986
0.2834,1.0,1,1,0.2754,5.0,0.5,4.5,385,50.2,0,2,25.19842811546846
1.0,1.0,1,3,1.0,2.5,1.5,1.0,672,33.9,0,4,19.16548656245288
0.9999,1.0,1,1,1.0,1.5,1.0,0.5,55,15.9,0,2,13.456267657581357
0.9993,1.0,1,2,1.0,2.0,1.0,1.0,232,21.4,0,3,17.705188639140584
0.5824,11.3,1,4,0.7085,21.6,1.0,20.6,355,223.5,3,5,76.30733572153649
0.0276,1.0,1,1,0.0,76.5,0.5,76.0,42,768.1,1,2,66.09408191780959
0.7751,90.6,1,1,0.0,3.5,0.5,3.0,75,41.1,0,2,31.040526673073995
0.6511,15.6,1,2,0.6291,2.0,0.67,1.33,261,31.6,1,3,24.64462289216985
0.687,1.0,0,2,0.7026,1.67,0.67,1.0,58,22.2,1,3,29.575135378785156
0.6889,40.4,0,3,0.4912,11.75,1.75,10.0,493,121.2,2,4,52.05162982818237
0.9996,1.0,1,2,1.0,2.33,1.33,1.0,751,27.2,0,3,28.739925739652925
0.2869,1.0,1,1,0.3745,2.0,0.5,1.5,197,25.2,0,2,23.052377164239136
0.286,77.0,1,1,0.3804,2.5,1.0,1.5,288,25.3,1,2,22.191767793512476
0.9979,24.6,1,5,0.9993,2.17,1.17,1.0,585,23.1,0,6,13.936199905105935
0.9934,1.0,1,6,0.9999,2.0,1.0,1.0,603,25.3,0,7,26.515676215910474
0.7788,29.4,0,4,0.75,16.2,1.0,15.2,672,168.6,1,5,50.38237678523738
0.9994,1.0,1,1,1.0,1.5,0.5,1.0,702,21.6,0,2,19.86074026160523
0.9905,1.0,1,3,0.9805,2.0,1.0,1.0,44,20.9,0,4,22.268103491962563
0.9998,29.4,1,2,1.0,2.33,1.33,1.0,701,28.7,0,3,25.84673067482992
0.7341,1.0,1,3,0.4367,3.75,2.0,1.75,434,38.2,0,4,25.048958354507946
0.0656,49.5,1,1,0.0,32.5,0.5,32.0,582,328.9,2,2,76.9792944024883
0.2972,1.0,1,1,0.0,2.0,1.0,1.0,105,25.1,1,2,29.377961407060514
0.1834,1.0,1,1,0.0768,4.0,3.0,1.0,36,47.1,1,2,34.18220877542034
0.0653,1.0,1,1,0.0,25.0,1.5,23.5,118,259.9,1,2,47.53048810142668
0.1022,1.0,1,1,0.0,25.5,0.5,25.0,635,258.2,0,2,46.31381681246349
0.3173,1.0,1,2,0.4683,42.33,0.67,41.67,196,428.0,1,3,64.23274077283372
0.6003,58.0,1,2,0.8304,5.33,2.33,3.0,52,57.0,1,3,33.54845587895602
0.9998,21.5,1,3,1.0,1.75,0.75,1.0,1,26.9,0,4,21.544244103244075
0.7829,1.0,1,1,0.3826,3.5,0.5,3.0,733,41.5,2,2,40.818185079980736
0.8269,33.6,1,6,0.6235,3.29,1.43,1.86,790,37.2,1,7,39.65052834149822
0.7042,1.0,1,2,0.2612,7.33,0.67,6.67,91,77.3,1,3,33.718148256428314
0.0604,1.0,1,1,0.0,55.0,1.5,53.5,776,553.0,1,2,78.85618232203161
0.7007,1.0,1,3,0.6666,28.25,1.0,27.25,742,289.2,1,4,54.98752100176522
0.0966,1.0,1,1,0.0,12.0,0.5,11.5,570,124.7,2,2,53.98368129144931
0.234,152.6,1,1,0.0604,10.0,0.5,9.5,601,100.8,2,2,61.29060493418476
0.6544,1.0,1,2,0.6264,6.33,1.0,5.33,279,74.7,1,3,30.65693830286007
0.0045,1.0,1,1,0.0,29.0,0.5,28.5,147,297.3,0,2,44.87523337124453
0.3312,1.0,1,1,0.0,15.5,1.5,14.0,572,162.2,1,2,43.27695668469397
0.9981,1.0,0,1,1.0,2.0,1.0,1.0,729,20.0,0,2,17.466639104626736
0.4102,28.0,1,3,0.3693,11.75,1.25,10.5,30,122.6,1,4,47.68934833781985
0.5237,1.0,0,2,0.5116,34.0,1.0,33.0,117,342.7,1,3,63.61448647166217
0.998,1.0,0,3,0.9994,2.0,1.0,1.0,497,24.9,0,4,34.9078019430401
0.429,67.8,0,1,0.305,1.5,0.5,1.0,406,15.0,0,2,12.174663308486636
1.0,113.7,1,1,1.0,3.0,2.0,1.0,418,40.1,0,2,21.269957243910255
0.7286,1.0,1,2,0.754,4.33,0.67,3.67,344,45.3,3,3,51.188350576818614
1.0,1.0,1,6,1.0,2.0,1.0,1.0,451,25.6,3,7,53.24872801386728
0.6532,1.0,1,3,0.4854,3.0,0.75,2.25,405,30.7,3,4,54.01360316281953
0.3451,14.3,1,1,0.4044,20.0,0.5,19.5,604,201.3,1,2,44.16519613813391
0.8321,15.7,1,1,0.9201,8.0,1.0,7.0,313,80.6,1,2,42.41579112670623
0.1785,54.8,1,1,0.0952,1.5,1.0,0.5,406,15.8,0,2,30.73199655330007
0.4755,1.0,1,5,0.4139,14.17,0.83,13.33,147,143.6,1,6,50.760141433449604
0.2763,38.5,0,3,0.2044,12.75,1.5,11.25,678,134.1,0,4,44.863529839798026
1.0,26.6,1,5,1.0,2.17,1.17,1.0,369,26.2,3,6,46.583847063221945
0.7354,1.0,1,2,0.4662,7.0,1.33,5.67,906,73.9,1,3,31.935210239906045
0.8356,1.0,0,3,0.991,1.75,1.0,0.75,51,19.3,0,4,9.72533037401205
0.107,70.3,1,1,0.0,20.5,0.5,20.0,591,208.7,0,2,39.34459122814904
0.6436,1.0,1,4,0.3041,6.6,1.6,5.0,650,70.0,2,5,54.30443488766777
0.9943,92.2,1,4,0.75,3.0,1.0,2.0,810,30.4,0,5,25.954759958149385
0.6705,14.1,1,1,0.0,7.0,1.5,5.5,682,74.1,2,2,52.55769195706283
0.1801,91.5,1,1,0.0,25.5,3.0,22.5,787,257.0,1,2,48.27045326530442
0.7273,107.9,1,5,0.5522,2.33,1.33,1.0,266,27.0,0,6,32.7178237076687
0.4679,32.3,1,1,0.2231,5.0,4.0,1.0,404,50.2,1,2,39.10506662963524
0.0107,9.0,1,1,0.0,39.5,0.5,39.0,734,395.4,1,2,69.96219327280714
0.9995,1.0,1,5,0.9993,2.67,1.0,1.67,775,31.4,0,6,15.219882368991195
0.3488,1.7,1,1,0.2182,2.5,0.5,2.0,638,31.0,2,2,48.14850506778566
0.437,45.1,1,1,0.2833,1.5,0.5,1.0,385,17.9,0,2,18.283099533235454
0.49,1.0,1,1,0.5513,6.0,0.5,5.5,166,60.5,3,2,53.81413322652881
0.3767,102.3,1,2,0.3306,25.0,3.33,21.67,312,254.1,1,3,56.30127999813344
0.7903,1.0,1,3,0.664,1.75,0.75,1.0,178,24.8,0,4,25.159307574364558
0.865,10.0,0,5,0.662,2.67,1.0,1.67,750,28.5,0,6,23.918868906765198
0.4254,14.5,1,2,0.4703,24.33,0.67,23.67,470,244.2,2,3,63.517622264653724
0.663,1.0,1,3,0.665,43.75,1.0,42.75,131,438.2,1,4,56.630160202180235
0.5072,24.1,1,1,0.0,4.0,0.5,3.5,426,43.9,2,2,55.75257851700967
0.6502,6.3,1,2,0.4953,2.33,1.33,1.0,388,24.4,0,3,23.722267043726458
0.1656,48.3,1,2,0.0,2.0,1.0,1.0,249,20.8,2,3,55.03011037233479
0.0655,37.0,1,1,0.0,45.0,0.5,44.5,477,457.8,2,2,75.82824602546623
0.9512,1.0,1,2,0.8453,21.67,14.33,7.33,635,219.3,0,3,31.582518781213242
0.2154,1.0,1,1,0.3498,5.5,0.5,5.0,429,56.7,2,2,43.51542709988551
0.9121,1.0,1,1,0.8134,15.0,10.0,5.0,711,153.6,0,2,33.270531692672776
0.2904,1.0,1,2,0.0,5.67,0.67,5.0,482,57.0,1,3,38.97920348930564
0.9994,17.7,1,4,1.0,2.2,1.2,1.0,755,24.7,0,5,26.345963883152137
0.495,1.0,1,1,0.0,10.0,0.5,9.5,785,101.8,1,2,42.782318006972815
1.0,1.0,1,2,1.0,2.67,1.67,1.0,255,26.9,0,3,9.623580443238916
0.6732,1.0,1,2,0.6535,1.67,1.0,0.67,787,21.3,0,3,19.988741722087457
0.925,1.0,1,2,0.6744,4.0,0.67,3.33,19,54.5,3,3,48.836975294830836
0.2989,1.0,1,1,0.3311,4.0,2.5,1.5,734,45.6,0,2,26.296339714376078
0.9804,5.1,1,4,0.9995,2.2,1.2,1.0,719,26.7,0,5,16.833813822305356
0.9998,1.0,1,1,1.0,2.0,1.5,0.5,541,23.3,0,2,23.07414853177318
1.0,1.0,1,5,1.0,2.0,1.0,1.0,516,21.3,0,6,24.05411945733602
0.6757,1.0,1,1,0.4609,2.0,1.0,1.0,229,25.1,0,2,22.44829314767386
0.9954,1.0,1,1,1.0,2.0,1.0,1.0,655,20.3,0,2,21.29811048751844
0.9956,1.0,1,3,0.9989,2.0,1.0,1.0,470,20.9,0,4,26.288761945253885
1.0,1.0,1,2,1.0,2.0,1.0,1.0,126,20.5,0,3,19.402211923989572
0.3264,74.8,1,1,0.0,18.5,0.5,18.0,571,187.4,2,2,57.218062418379745
0.0826,28.5,1,1,0.0,25.0,7.5,17.5,513,250.4,1,2,44.159273760261286
0.8506,88.9,1,1,0.6623,9.5,1.0,8.5,190,98.1,0,2,23.20049061618758
0.9999,25.6,1,2,1.0,2.67,1.67,1.0,843,27.2,0,3,16.602786004365427
0.9436,1.0,1,1,0.9208,12.5,0.5,12.0,50,128.2,0,2,28.288930018465994
0.4908,82.8,1,2,0.0983,5.33,0.67,4.67,726,59.5,2,3,49.156291134257884
0.6742,1.0,1,3,0.6647,55.0,1.25,53.75,688,550.1,0,4,61.97695275909821
0.0656,58.6,0,1,0.0,32.5,0.5,32.0,583,327.8,2,2,68.9417816610241
0.3467,23.1,1,1,0.3075,1.5,1.0,0.5,868,20.4,0,2,24.277989305683132
0.3043,12.2,1,2,0.4707,24.33,1.33,23.0,67,249.8,1,3,59.60278703341291
0.1713,1.0,1,1,0.1877,41.0,0.5,40.5,606,413.6,1,2,66.83617046301556
0.9703,64.8,1,3,0.9321,2.0,1.0,1.0,790,23.5,1,4,31.10533511321771
0.747,1.0,0,1,0.0787,29.0,0.5,28.5,766,292.5,1,2,56.693066679915596
0.9909,43.5,1,5,0.6,3.17,1.17,2.0,718,32.2,0,6,25.70070489201159
0.4361,1.0,1,4,0.6234,3.0,1.2,1.8,471,32.0,1,5,32.89976202441371
0.8034,1.0,1,3,0.4679,3.25,1.25,2.0,732,38.3,1,4,34.73281708199963
0.6027,13.0,1,2,0.6358,2.67,0.67,2.0,774,33.7,1,3,37.980248961903314
0.5927,1.0,1,4,0.5982,18.8,1.0,17.8,602,193.7,2,5,59.86142992757682
0.8635,1.0,1,3,0.6485,5.0,1.0,4.0,699,61.0,1,4,30.413198193667107
0.3554,40.9,1,2,0.0,2.0,1.0,1.0,360,30.4,0,3,38.84176720068899
0.9997,169.4,1,1,1.0,2.0,1.0,1.0,220,21.6,1,2,28.16441620924646
0.3155,1.0,1,3,0.4805,14.0,1.75,12.25,307,146.9,1,4,38.7796721786238
0.308,50.1,1,1,0.3067,33.0,0.5,32.5,138,330.2,2,2,67.09920433083511
0.4178,106.2,1,1,0.0,2.5,0.5,2.0,796,41.3,1,2,38.74381343466738
0.3691,1.0,1,1,0.0216,2.5,1.0,1.5,752,26.2,1,2,47.065912919276826
0.5632,1.0,1,2,0.6065,2.33,0.67,1.67,668,32.1,0,3,18.31416622039317
0.0443,120.9,1,1,0.0,61.0,1.0,60.0,156,616.6,1,2,75.81266166486606
0.4489,1.0,1,1,0.5527,4.0,1.0,3.0,212,40.8,0,2,31.380621667747306
0.6002,1.0,0,2,0.6984,26.33,0.67,25.67,188,265.6,2,3,59.710038602539605
0.3204,1.0,1,1,0.4403,7.5,6.5,1.0,117,78.0,1,2,36.6400614257513
0.5137,1.0,1,2,0.4992,19.33,1.0,18.33,31,199.1,1,3,43.66295384053316
0.5472,1.0,1,1,0.4737,4.0,0.5,3.5,539,48.2,2,2,44.20372517509598
0.9976,44.9,1,1,1.0,1.5,0.5,1.0,546,17.1,0,2,17.169304935469324
1.0,104.6,1,1,1.0,2.0,1.0,1.0,396,23.5,3,2,50.56128532320824
0.9995,74.5,1,2,1.0,2.33,1.33,1.0,238,29.8,0,3,25.12700206032129
0.9983,1.0,1,2,0.9996,2.67,1.67,1.0,524,29.2,0,3,16.187386112131037
0.7228,1.0,1,1,0.1754,11.0,3.5,7.5,662,117.6,0,2,22.18685699422008
1.0,1.0,1,1,1.0,1.5,0.5,1.0,67,17.7,0,2,17.636160898754774
0.6615,52.6,0,1,0.4506,1.5,0.5,1.0,135,16.0,1,2,34.305544824901084
0.3466,74.8,1,1,0.2961,2.0,0.5,1.5,650,30.0,2,2,46.14925872431035
0.5264,1.0,1,5,0.5918,10.67,1.0,9.67,521,109.6,0,6,34.17049858648558
0.2303,47.2,1,3,0.086,17.75,1.0,16.75,333,179.9,1,4,53.777024419558906
0.9629,148.1,1,1,0.7643,11.5,0.5,11.0,643,119.7,1,2,45.281048588099864
0.02,1.0,1,1,0.0,34.5,1.0,33.5,548,346.7,0,2,55.423889745455384
1.0,1.0,1,1,1.0,1.5,0.5,1.0,663,15.0,0,2,15.68694804931705
0.0658,1.0,1,1,0.0,76.0,0.5,75.5,741,767.6,1,2,69.01728885906647
0.7624,1.0,1,3,0.7738,2.5,1.25,1.25,447,27.3,0,4,22.89184621812825
0.9124,28.8,1,3,0.999,2.0,1.0,1.0,120,23.8,0,4,29.705320331799115
0.0656,1.0,1,1,0.0,32.5,0.5,32.0,761,327.3,2,2,71.690505587035
0.3222,5.7,1,1,0.4634,11.0,1.5,9.5,250,112.2,1,2,40.37065252759733
0.2194,30.4,1,1,0.1547,1.5,1.0,0.5,695,23.6,0,2,23.60638434545632
0.9424,1.0,1,3,0.598,5.0,1.5,3.5,594,55.4,1,4,43.41096546062691
0.3876,1.0,1,2,0.4433,19.33,2.0,17.33,301,203.9,1,3,59.70160737171855
0.1262,1.0,1,2,0.0108,2.33,1.33,1.0,242,28.7,2,3,52.2179035676644
0.7596,45.6,1,3,0.8735,10.25,2.75,7.5,773,108.6,0,4,28.69204093198705
0.4965,1.0,1,1,0.1262,1.5,0.5,1.0,284,20.1,0,2,26.760546692493293
0.5951,47.0,1,1,0.0,3.0,0.5,2.5,455,34.6,1,2,26.089193488544595
0.9998,22.2,1,1,1.0,2.0,1.0,1.0,460,20.4,0,2,21.596063230090504
